Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1507195,433,S,Yes,None,188,358,178,9.49,90.04,192.42,188.00,188.00,134.32,18041.48,292.52,358.00,358.00,0.53,0.28,177.82,178.00,178.00,1
1509176,403,P,Yes,None,188,358,178,10.10,102.02,195.88,188.00,192.00,169.08,28588.86,157.01,358.00,25.00,1.45,2.10,176.75,178.00,178.00,1
1511557,779,R,Yes,None,210,15,176,14.37,206.36,189.89,180.00,183.00,138.31,19130.75,83.66,1.00,16.00,1.98,3.92,174.47,175.00,175.00,1
1513380,598,Q,Yes,None,200,18,175,8.03,64.43,181.82,180.00,180.00,169.92,28874.12,204.55,1.00,332.00,3.09,9.53,174.60,174.00,174.00,1
1515384,600,B,Yes,None,179,1,173,6.30,39.71,181.47,187.00,184.00,89.46,8003.22,325.87,354.00,353.00,3.84,14.75,175.56,180.00,175.00,1
1518796,2000,Q,No,Omission,186,355,180,1.65,2.72,184.45,185.00,185.00,2.56,6.54,356.38,357.00,357.00,1.89,3.56,175.36,175.00,175.00,0
1519152,356,R,Yes,None,184,354,180,1.85,3.41,184.26,185.00,185.00,70.50,4969.60,341.61,357.00,357.00,1.46,2.12,174.94,175.00,175.00,1
1521324,522,a,Yes,None,185,359,175,2.50,6.26,184.19,185.00,185.00,143.26,20523.37,275.61,357.00,357.00,2.19,4.78,174.30,175.00,175.00,1
1523335,529,T,Yes,None,184,357,175,3.43,11.78,185.82,189.00,187.50,143.64,20631.51,275.71,359.00,357.00,2.19,4.80,173.66,173.00,173.00,1
1525367,560,N,Yes,None,183,356,172,0.87,0.76,188.51,189.00,189.00,0.98,0.97,357.89,358.00,358.00,0.68,0.46,172.62,172.00,173.00,1
1527257,433,J,Yes,None,189,359,173,0.35,0.13,188.85,189.00,189.00,0.26,0.07,358.03,358.00,358.00,0.40,0.16,172.20,172.00,172.00,1
1529206,371,C,Yes,None,189,358,172,0.10,0.01,188.99,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1531118,278,Q,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1533107,266,L,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1535126,283,S,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1537159,305,V,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1540860,2000,x,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1541260,400,b,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1543327,465,D,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1545412,539,J,Yes,None,189,358,172,0.00,0.00,189.00,189.00,189.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1548878,2000,X,Yes,None,189,358,172,0.47,0.22,188.32,188.00,188.00,0.49,0.24,358.42,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1549328,450,D,Yes,None,189,358,172,0.42,0.18,188.23,188.00,188.00,0.50,0.25,358.46,358.00,358.00,0.00,0.00,172.00,172.00,172.00,1
1551444,548,B,Yes,None,188,359,172,0.45,0.20,188.28,188.00,188.00,0.43,0.18,358.76,359.00,359.00,0.00,0.00,172.00,172.00,172.00,1
1554242,1336,Z,Yes,None,188,358,172,0.50,0.25,188.51,189.00,189.00,0.32,0.10,358.89,359.00,359.00,0.00,0.00,172.00,172.00,172.00,1
1555628,717,V,Yes,None,189,359,172,0.50,0.25,188.53,189.00,189.00,0.27,0.07,358.92,359.00,359.00,0.00,0.00,172.00,172.00,172.00,1
1557539,616,T,Yes,None,188,359,172,0.41,0.17,188.79,189.00,189.00,0.00,0.00,359.00,359.00,359.00,0.00,0.00,172.00,172.00,172.00,1
1559672,729,O,Yes,None,188,359,172,0.10,0.01,188.99,189.00,189.00,0.00,0.00,359.00,359.00,359.00,0.33,0.11,171.88,172.00,172.00,1
1561842,889,G,Yes,None,189,359,172,0.23,0.05,188.94,189.00,189.00,0.00,0.00,359.00,359.00,359.00,0.38,0.14,171.83,172.00,172.00,1
1564361,1404,a,Yes,None,189,359,171,0.50,0.25,188.51,189.00,189.00,0.50,0.25,358.56,359.00,359.00,0.55,0.30,172.07,172.00,172.00,1
1566961,2000,X,Yes,None,189,359,172,8.43,71.13,190.78,188.00,188.00,119.93,14383.36,305.03,358.00,358.00,1.68,2.81,172.96,172.00,172.00,1
1568178,1216,E,Yes,None,188,358,173,8.74,76.34,190.39,188.00,188.00,125.65,15787.94,290.42,358.00,346.00,1.87,3.51,172.86,173.00,173.00,1
1569961,989,K,Yes,None,178,4,173,9.25,85.55,189.54,185.00,187.00,161.92,26217.54,216.16,357.00,324.00,3.31,10.99,174.39,176.00,174.00,1
1572978,2000,V,No,Omission,184,354,173,4.68,21.86,184.17,188.00,186.00,166.53,27732.69,136.57,357.00,18.00,3.62,13.09,178.80,180.00,180.00,0
1574995,2000,x,Yes,None,189,2,180,4.46,19.92,182.70,182.00,182.00,165.88,27517.70,229.26,357.00,356.00,2.52,6.34,180.85,182.00,181.00,1
1575427,432,b,Yes,None,188,10,177,4.06,16.45,182.17,182.00,182.00,153.70,23622.93,259.75,357.00,356.00,2.50,6.27,181.12,182.00,182.00,1
1577561,556,P,Yes,None,175,356,179,2.07,4.27,181.57,183.00,182.00,1.08,1.17,357.28,358.00,358.00,0.94,0.87,181.93,182.00,182.00,1
1579644,634,E,Yes,None,182,357,183,5.53,30.54,185.70,183.00,183.00,143.55,20605.83,283.01,358.00,358.00,1.29,1.66,181.48,182.00,182.00,1
1583028,2000,X,Yes,None,184,359,181,6.24,38.91,186.93,184.00,184.00,169.71,28800.03,225.44,358.00,357.00,1.20,1.43,180.35,181.00,181.00,1
1583694,666,b,Yes,None,188,2,180,6.26,39.17,186.83,184.00,184.00,167.00,27887.55,233.45,358.00,356.00,1.20,1.44,180.36,181.00,181.00,1
1585741,696,O,Yes,None,182,359,182,0.67,0.44,183.72,184.00,184.00,0.83,0.69,357.25,357.00,357.00,0.20,0.04,181.04,181.00,181.00,1
1589058,2000,x,Yes,None,184,357,181,0.85,0.72,184.12,185.00,184.00,5.21,27.15,352.28,357.00,357.00,0.63,0.39,180.78,181.00,181.00,1
1589520,462,Q,Yes,None,184,357,181,0.91,0.83,184.03,185.00,184.00,4.99,24.90,351.77,357.00,352.00,0.66,0.43,180.70,181.00,181.00,1
1591860,798,A,Yes,None,185,350,179,0.89,0.80,183.93,183.00,184.00,3.95,15.60,349.40,356.00,348.00,0.68,0.46,180.75,181.00,181.00,1
1593944,873,R,Yes,None,183,350,181,1.61,2.59,184.05,184.00,184.00,137.06,18784.65,284.58,356.00,352.00,3.81,14.53,179.21,181.00,181.00,1
1596022,946,P,Yes,None,185,356,181,4.51,20.38,180.88,184.00,183.00,171.09,29270.18,217.54,356.00,354.00,4.73,22.35,175.77,182.00,174.00,1
1599096,2000,X,Yes,None,181,5,171,2.97,8.79,178.97,181.00,181.00,132.27,17495.88,297.94,358.00,358.00,2.89,8.34,175.86,178.00,178.00,1
1599579,482,R,Yes,None,176,354,175,3.05,9.28,179.29,181.00,181.00,112.58,12675.36,316.85,358.00,358.00,2.83,7.98,176.46,178.00,178.00,1
1601613,500,a,Yes,None,181,358,177,0.80,0.65,182.06,182.00,182.00,1.64,2.70,357.38,358.00,358.00,0.88,0.78,178.72,178.00,179.00,1
1603540,410,F,Yes,None,182,358,178,0.75,0.57,182.86,183.00,183.00,140.68,19791.34,282.89,358.00,358.00,1.30,1.70,179.76,179.00,179.00,1
1605712,571,W,Yes,None,183,358,180,1.04,1.08,182.96,183.00,183.00,162.11,26278.85,242.03,358.00,355.00,2.86,8.20,181.76,179.00,181.00,1
1607591,445,Q,Yes,None,184,5,180,2.70,7.30,181.57,183.00,182.00,172.74,29839.83,196.28,358.00,344.00,5.98,35.74,180.01,180.00,181.00,1
1611164,2000,X,Yes,None,185,359,178,4.01,16.09,176.99,178.00,178.00,143.99,20734.53,276.96,354.00,351.00,4.98,24.80,170.62,173.00,171.00,1
1611681,516,K,Yes,None,179,1,179,3.88,15.08,176.23,172.00,176.00,120.74,14577.50,304.26,354.00,353.00,4.19,17.57,170.09,174.00,171.00,1
1613731,556,S,Yes,None,178,351,164,3.35,11.25,176.09,180.00,177.00,107.59,11575.92,317.66,355.00,354.00,4.10,16.81,174.53,178.00,174.00,1
1615806,629,Y,Yes,None,172,354,174,3.63,13.20,179.28,180.00,180.00,172.30,29688.61,212.14,356.00,355.00,2.33,5.44,178.53,180.00,179.00,1
1617560,366,V,Yes,None,179,1,178,1.18,1.39,181.39,181.00,181.00,170.33,29013.67,218.69,354.00,354.00,1.18,1.40,179.48,179.00,179.00,1
1619660,450,S,Yes,None,184,11,181,0.80,0.65,181.82,182.00,182.00,128.28,16456.72,299.00,355.00,355.00,0.99,0.97,179.43,179.00,179.00,1
1621927,706,Z,Yes,None,181,354,179,0.93,0.87,182.63,182.00,183.00,151.29,22887.86,274.35,360.00,355.00,0.11,0.01,178.99,179.00,179.00,1
1623693,466,W,Yes,None,182,357,179,3.06,9.36,185.18,183.00,184.00,176.40,31116.67,151.50,360.00,6.00,1.07,1.14,178.40,179.00,179.00,1
1625727,499,N,Yes,None,183,360,179,2.72,7.40,185.81,184.00,185.00,174.10,30309.84,150.13,0.00,6.00,1.48,2.20,178.86,179.00,179.00,1
1628260,1016,P,Yes,None,189,5,177,1.53,2.35,185.17,185.00,185.00,99.49,9897.33,325.93,359.00,358.00,0.95,0.91,180.49,181.00,181.00,1
1631259,2000,x,Yes,None,185,356,181,0.38,0.14,185.83,186.00,186.00,0.61,0.37,358.76,359.00,359.00,0.50,0.25,181.60,182.00,182.00,1
1631727,467,Q,Yes,None,185,358,181,0.31,0.10,185.89,186.00,186.00,0.39,0.15,358.89,359.00,359.00,0.47,0.22,181.70,182.00,182.00,1
1633927,666,S,Yes,None,186,359,182,0.50,0.25,185.53,186.00,186.00,0.26,0.07,358.93,359.00,359.00,0.22,0.05,181.95,182.00,182.00,1
1637288,2000,x,Yes,None,185,359,182,0.00,0.00,185.00,185.00,185.00,0.00,0.00,359.00,359.00,359.00,0.00,0.00,182.00,182.00,182.00,1
1639293,2000,X,Yes,None,185,359,182,0.00,0.00,185.00,185.00,185.00,0.00,0.00,359.00,359.00,359.00,0.00,0.00,182.00,182.00,182.00,1
1640072,779,D,Yes,None,185,359,182,0.00,0.00,185.00,185.00,185.00,0.00,0.00,359.00,359.00,359.00,0.00,0.00,182.00,182.00,182.00,1
1641979,683,L,Yes,None,185,359,182,0.37,0.14,185.01,185.00,185.00,129.30,16718.39,304.09,359.00,359.00,0.91,0.84,181.72,182.00,182.00,1
1643692,379,B,Yes,None,185,359,182,0.60,0.36,185.36,185.00,185.00,179.63,32267.45,180.89,359.00,358.00,1.17,1.36,181.04,182.00,182.00,1
1645822,494,H,Yes,None,186,359,183,3.32,11.05,184.09,186.00,185.00,152.91,23382.05,145.51,0.00,177.00,2.41,5.81,177.87,180.00,178.00,1
1647840,500,G,Yes,None,186,0,180,3.79,14.36,182.96,186.00,183.00,151.10,22830.04,159.56,0.00,178.00,2.23,4.96,177.21,175.00,177.00,1
1650040,695,D,Yes,None,186,0,180,3.53,12.47,182.39,184.00,183.00,136.58,18653.50,235.33,338.00,338.00,2.80,7.84,175.23,175.00,175.00,1
1650040,0,,Yes,None,180,178,175,3.53,12.47,182.39,184.00,183.00,136.58,18653.50,235.33,338.00,338.00,2.80,7.84,175.23,175.00,175.00,1
1652051,2000,T,No,Omission,177,37,180,2.38,5.65,181.93,184.00,183.00,149.60,22381.56,245.88,338.00,338.00,3.06,9.36,173.10,171.00,172.00,0
1654056,2000,S,No,Omission,184,338,171,2.72,7.41,183.10,184.00,184.00,136.98,18762.35,282.31,338.00,346.00,2.16,4.65,173.24,174.00,174.00,0
1656061,2000,R,No,Omission,181,355,174,3.35,11.20,181.21,180.00,180.00,175.06,30647.30,197.75,5.00,346.00,1.08,1.16,174.41,174.00,174.00,0
1658065,2000,X,Yes,None,187,357,175,1.74,3.03,178.99,178.00,179.00,174.71,30522.75,156.06,2.00,5.00,0.79,0.62,174.03,174.00,174.00,1
1659748,1683,J,Yes,None,180,359,175,1.53,2.34,178.31,178.00,178.00,144.32,20829.23,77.45,2.00,3.00,1.72,2.96,174.56,174.00,174.00,1
1662076,2000,x,Yes,None,178,1,174,3.77,14.23,179.15,178.00,178.00,164.07,26918.27,120.39,2.00,11.00,5.34,28.50,178.61,175.00,177.00,1
1664091,2000,X,Yes,None,176,1,174,3.93,15.48,179.99,178.00,179.00,169.84,28844.99,215.68,359.00,352.50,4.43,19.62,180.59,180.00,180.00,1
1664554,462,W,Yes,None,181,16,176,3.70,13.70,180.45,178.00,181.00,159.04,25292.87,247.18,359.00,352.50,3.71,13.77,181.12,178.00,180.00,1
1668127,2000,X,Yes,None,179,358,180,1.30,1.69,182.47,182.00,182.00,167.26,27974.56,224.08,357.00,348.50,2.03,4.14,181.71,183.00,182.00,1
1668522,394,B,Yes,None,184,359,180,1.19,1.43,182.51,182.00,182.00,167.18,27947.74,223.98,357.00,348.50,2.00,3.98,181.95,183.00,183.00,1
1670511,366,Z,Yes,None,184,9,183,0.64,0.41,182.13,182.00,182.00,170.79,29169.40,218.84,357.00,357.00,0.58,0.34,183.17,183.00,183.00,1
1672631,466,J,Yes,None,182,357,183,0.49,0.24,182.40,182.00,182.00,176.72,31228.42,161.17,357.00,5.00,0.47,0.22,183.19,183.00,183.00,1
1674615,433,Q,Yes,None,182,359,183,0.49,0.24,182.60,183.00,183.00,166.70,27787.97,123.09,2.00,3.00,2.74,7.53,181.53,183.00,183.00,1
1676415,222,x,No,Commission,183,2,183,0.41,0.17,182.79,183.00,183.00,167.05,27907.24,232.49,356.00,351.00,3.07,9.40,179.39,177.00,177.00,0
1678587,389,Y,Yes,None,183,353,177,0.41,0.16,182.79,183.00,183.00,2.51,6.29,354.43,356.00,356.00,0.47,0.22,177.32,177.00,177.00,1
1680603,400,M,Yes,None,183,356,177,0.26,0.07,182.93,183.00,183.00,1.41,1.98,355.48,356.00,356.00,0.49,0.24,177.58,178.00,178.00,1
1682582,378,A,Yes,None,183,356,178,0.30,0.09,182.90,183.00,183.00,1.53,2.33,354.60,356.00,354.00,0.50,0.25,177.49,177.00,177.00,1
1684555,349,T,Yes,None,183,356,178,0.32,0.10,182.88,183.00,183.00,1.04,1.08,353.81,354.00,354.00,0.38,0.15,177.18,177.00,177.00,1
1686505,289,b,Yes,None,183,354,177,0.28,0.08,182.92,183.00,183.00,0.00,0.00,354.00,354.00,354.00,0.35,0.12,177.14,177.00,177.00,1
1690223,2000,X,Yes,None,183,354,177,0.30,0.09,182.90,183.00,183.00,0.00,0.00,354.00,354.00,354.00,0.26,0.07,177.07,177.00,177.00,1
1690639,416,P,Yes,None,183,354,177,0.34,0.11,182.87,183.00,183.00,0.00,0.00,354.00,354.00,354.00,0.21,0.04,177.05,177.00,177.00,1
1693023,798,L,Yes,None,183,354,177,0.46,0.22,182.69,183.00,183.00,1.81,3.28,355.09,354.00,354.00,0.38,0.14,177.17,177.00,177.00,1
1694859,623,Y,Yes,None,183,354,177,0.44,0.20,182.73,183.00,183.00,1.95,3.81,356.55,358.00,358.00,0.50,0.25,177.53,178.00,178.00,1
1696876,636,O,Yes,None,183,356,177,0.00,0.00,183.00,183.00,183.00,0.53,0.28,357.95,358.00,358.00,0.32,0.10,177.95,178.00,178.00,1
1698928,683,C,Yes,None,183,358,178,0.14,0.02,182.98,183.00,183.00,0.30,0.09,357.90,358.00,358.00,0.16,0.03,178.03,178.00,178.00,1
1702278,2000,X,Yes,None,183,358,178,1.57,2.48,182.11,183.00,182.00,1.79,3.21,357.68,358.00,358.00,0.18,0.03,177.97,178.00,178.00,1
1702964,685,b,Yes,None,183,358,178,3.36,11.32,180.77,182.00,182.00,3.59,12.91,356.40,358.00,358.00,0.48,0.23,177.85,178.00,178.00,1
1704927,630,T,Yes,None,182,358,178,4.19,17.58,177.64,173.00,177.00,114.51,13111.59,309.01,358.00,353.00,1.57,2.46,177.10,178.00,178.00,1
1706766,466,S,Yes,None,182,358,177,2.42,5.86,174.57,173.00,174.00,161.04,25934.28,233.76,352.00,349.00,2.46,6.08,176.76,178.00,177.00,1
1708986,676,U,Yes,None,174,354,174,2.50,6.25,176.26,178.00,177.00,167.71,28128.10,220.04,356.00,352.00,2.57,6.62,177.33,178.00,178.00,1
1712320,2000,X,Yes,None,178,1,174,0.94,0.89,179.63,180.00,180.00,60.81,3698.40,345.12,355.00,355.00,0.91,0.83,178.41,179.00,179.00,1
1712787,466,E,Yes,None,178,358,178,0.86,0.75,179.90,180.00,180.00,0.82,0.67,355.51,355.00,355.00,0.47,0.22,178.68,179.00,179.00,1
1715070,733,A,Yes,None,180,355,179,0.44,0.20,180.73,181.00,181.00,0.20,0.04,354.96,355.00,355.00,0.00,0.00,179.00,179.00,179.00,1
1716858,521,N,Yes,None,181,355,179,0.08,0.01,180.99,181.00,181.00,0.45,0.20,354.72,355.00,355.00,0.00,0.00,179.00,179.00,179.00,1
1719392,1049,D,Yes,None,181,355,179,0.00,0.00,181.00,181.00,181.00,0.41,0.17,354.21,354.00,354.00,0.00,0.00,179.00,179.00,179.00,1
1721659,1305,a,Yes,None,181,354,179,0.00,0.00,181.00,181.00,181.00,0.00,0.00,354.00,354.00,354.00,0.00,0.00,179.00,179.00,179.00,1
1723109,751,O,Yes,None,181,354,179,0.00,0.00,181.00,181.00,181.00,0.00,0.00,354.00,354.00,354.00,0.00,0.00,179.00,179.00,179.00,1
1724876,517,M,Yes,None,181,354,179,0.16,0.03,181.03,181.00,181.00,0.39,0.15,354.15,354.00,354.00,0.33,0.11,178.88,179.00,179.00,1
1727439,1062,W,Yes,None,181,354,179,1.17,1.36,180.69,181.00,181.00,154.85,23979.12,252.67,354.00,354.00,1.13,1.28,178.65,179.00,179.00,1
1730404,2000,x,Yes,None,182,2,179,1.39,1.92,181.17,182.00,182.00,154.51,23872.91,257.82,358.00,358.00,1.26,1.58,179.32,180.00,180.00,1
1731337,932,K,Yes,None,179,27,176,0.63,0.39,181.73,182.00,182.00,108.87,11853.05,319.71,358.00,358.00,1.05,1.11,179.50,180.00,180.00,1
1732910,500,R,Yes,None,182,358,179,0.00,0.00,182.00,182.00,182.00,0.00,0.00,358.00,358.00,358.00,0.25,0.06,179.93,180.00,180.00,1
1734928,517,V,Yes,None,182,358,180,0.00,0.00,182.00,182.00,182.00,0.00,0.00,358.00,358.00,358.00,0.00,0.00,180.00,180.00,180.00,1
1737444,1017,K,Yes,None,182,358,180,0.00,0.00,182.00,182.00,182.00,0.27,0.07,357.92,358.00,358.00,0.00,0.00,180.00,180.00,180.00,1
1739727,1289,a,Yes,None,182,358,180,0.00,0.00,182.00,182.00,182.00,0.30,0.09,357.90,358.00,358.00,0.00,0.00,180.00,180.00,180.00,1
1741542,1100,J,Yes,None,182,358,180,0.00,0.00,182.00,182.00,182.00,0.50,0.25,357.54,358.00,358.00,0.00,0.00,180.00,180.00,180.00,1
1743777,1333,K,Yes,None,182,358,180,0.06,0.00,182.00,182.00,182.00,0.49,0.24,357.38,357.00,357.00,0.00,0.00,180.00,180.00,180.00,1
1745842,1382,H,Yes,None,182,357,180,0.49,0.24,182.40,182.00,182.00,0.41,0.17,357.22,357.00,357.00,0.00,0.00,180.00,180.00,180.00,1
1748475,2000,X,Yes,None,182,357,180,0.27,0.07,182.92,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.13,0.02,180.02,180.00,180.00,1
1748921,445,F,Yes,None,183,357,180,0.11,0.01,182.99,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.13,0.02,180.02,180.00,180.00,1
1751226,750,Z,Yes,None,183,357,180,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.49,0.24,180.41,180.00,180.00,1
1753861,1369,L,Yes,None,183,357,180,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.27,0.07,180.92,181.00,181.00,1
1755945,1433,E,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.33,0.11,180.88,181.00,181.00,1
1757873,1343,D,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.32,0.10,180.88,181.00,181.00,1
1760545,2000,x,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1762396,1850,O,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1763146,600,L,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1765029,472,P,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.16,0.03,180.97,181.00,181.00,1
1767445,884,E,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.16,0.03,180.97,181.00,181.00,1
1770579,2000,X,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.00,0.00,357.00,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1772600,2000,x,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.10,0.01,356.99,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1773452,851,P,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.23,0.05,356.94,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1775340,732,D,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.44,0.19,356.74,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1777169,546,F,Yes,None,183,357,181,0.00,0.00,183.00,183.00,183.00,0.50,0.25,356.56,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1779355,715,a,Yes,None,183,356,181,0.00,0.00,183.00,183.00,183.00,0.50,0.25,356.52,357.00,357.00,0.00,0.00,181.00,181.00,181.00,1
1781940,1283,Y,Yes,None,183,356,181,0.94,0.89,182.29,183.00,183.00,170.23,28977.38,223.60,356.00,356.00,1.93,3.73,179.41,181.00,181.00,1
1783558,889,V,Yes,None,183,357,181,1.44,2.07,181.24,181.00,181.00,170.02,28908.11,191.64,356.00,329.00,2.87,8.23,177.28,177.00,177.00,1
1785224,551,H,Yes,None,182,5,179,2.87,8.24,181.91,181.00,181.00,161.09,25950.50,195.46,6.00,328.00,2.27,5.16,175.10,177.00,176.00,1
1787259,584,R,Yes,None,181,3,178,5.88,34.60,182.91,179.00,182.00,157.56,24826.29,216.34,332.00,329.00,5.20,27.04,176.86,174.00,175.00,1
1790688,2000,x,Yes,None,172,4,174,6.49,42.15,179.77,177.00,177.00,83.48,6968.89,29.96,3.00,7.00,4.95,24.46,177.38,174.00,176.00,1
1792692,2000,R,No,Omission,174,2,171,2.24,5.01,176.10,177.00,177.00,85.53,7315.88,32.22,3.00,5.00,2.07,4.27,174.27,174.00,174.00,0
1792942,250,V,Yes,None,176,8,174,2.55,6.52,175.91,177.00,177.00,110.70,12255.27,49.85,3.00,5.00,2.00,4.00,174.49,174.00,174.00,1
1794959,266,X,No,Commission,173,3,174,3.19,10.20,173.46,170.00,172.00,174.12,30317.21,167.70,359.00,32.00,1.71,2.94,174.15,174.00,174.00,0
1798707,2000,x,Yes,None,170,359,175,0.78,0.61,171.75,172.00,172.00,3.27,10.71,355.17,356.00,356.00,0.75,0.56,173.89,174.00,174.00,1
1799092,385,F,Yes,None,171,359,175,0.77,0.59,171.93,172.00,172.00,3.48,12.08,354.39,356.00,356.00,0.72,0.53,173.73,174.00,174.00,1
1801352,643,O,Yes,None,171,356,174,1.33,1.78,171.53,172.00,172.00,3.33,11.06,353.79,356.00,356.00,0.72,0.52,173.59,174.00,174.00,1
1803091,366,S,Yes,None,173,355,172,2.42,5.85,172.57,173.00,173.00,145.09,21050.31,268.84,356.00,352.00,1.05,1.10,173.03,174.00,173.00,1
1805258,522,A,Yes,None,171,357,173,4.26,18.11,175.02,174.00,174.00,172.43,29733.47,184.79,355.00,352.00,1.78,3.16,171.68,170.00,171.00,1
1807185,444,a,Yes,None,175,17,171,4.69,22.01,180.40,185.00,181.00,170.28,28993.59,208.54,355.00,353.00,1.41,2.00,169.88,170.00,170.00,1
1809469,727,J,Yes,None,179,357,170,1.48,2.18,185.13,186.00,186.00,1.01,1.01,355.34,356.00,356.00,1.03,1.06,168.51,168.00,168.00,1
1811108,350,S,Yes,None,185,355,169,0.36,0.13,185.84,186.00,186.00,0.30,0.09,355.90,356.00,356.00,0.59,0.34,167.62,168.00,168.00,1
1813041,271,R,Yes,None,186,356,168,0.00,0.00,186.00,186.00,186.00,0.00,0.00,356.00,356.00,356.00,0.38,0.15,167.18,167.00,167.00,1
1815508,734,I,Yes,None,186,356,167,3.89,15.13,184.36,186.00,186.00,146.99,21604.70,270.03,356.00,356.00,4.31,18.58,169.48,167.00,167.00,1
1817404,629,X,No,Commission,186,356,167,4.97,24.74,182.73,186.00,186.00,158.29,25054.53,247.53,356.00,354.00,4.30,18.53,172.35,167.00,174.00,0
1819409,617,Z,Yes,None,187,20,179,4.77,22.76,182.41,186.00,185.00,152.07,23123.98,257.27,354.00,353.00,1.66,2.76,174.73,173.00,174.00,1
1821525,723,Y,Yes,None,187,354,174,0.95,0.91,185.08,186.00,185.00,2.68,7.20,351.07,349.00,350.00,0.74,0.55,174.00,174.00,174.00,1
1823292,485,A,Yes,None,186,355,173,4.56,20.80,182.23,184.00,184.00,125.03,15632.84,295.26,349.00,349.00,1.41,1.98,174.94,174.00,175.00,1
1825354,545,a,Yes,None,185,350,175,6.17,38.07,176.60,184.00,173.00,170.81,29176.32,152.39,349.00,10.00,1.35,1.83,175.80,176.00,176.00,1
1828834,2000,X,Yes,None,171,5,177,3.70,13.68,173.20,179.00,172.00,164.89,27188.37,120.00,3.00,3.00,1.58,2.49,174.82,176.00,175.00,1
1830152,1318,Y,Yes,None,173,1,176,3.83,14.71,174.35,179.00,174.00,170.75,29154.55,210.97,1.00,335.00,1.49,2.21,173.97,173.00,173.00,1
1831602,766,C,Yes,None,169,2,175,2.56,6.56,176.61,178.00,178.00,109.61,12014.02,312.35,356.00,353.00,0.65,0.42,172.99,173.00,173.00,1
1834264,1411,Y,Yes,None,175,350,172,0.58,0.34,177.35,177.00,177.00,1.61,2.58,354.45,355.00,355.00,0.48,0.23,172.34,172.00,172.00,1
1835350,487,D,Yes,None,178,355,173,0.45,0.21,177.29,177.00,177.00,1.47,2.15,354.27,354.00,354.00,0.36,0.13,172.15,172.00,172.00,1
1837352,485,T,Yes,None,177,356,172,0.50,0.25,177.45,177.00,177.00,0.89,0.78,354.24,354.00,354.00,0.16,0.03,171.97,172.00,172.00,1
